src_lang,tgt_lang,src_text,tgt_text,src_len,tgt_len,src_tokens,tgt_tokens,lang_pair,translation,bleu
da,en,"For at helbrede helt, kræver et granulom kirurgisk behandling: Generelt er devitalization tilstrækkelig til fuldstændig at fjerne infektionen. Granulomet må dog gennemgå apikektomi, når tanden - for anatomiske eller patologiske årsager - ikke kan nedbrydes.","To completely heal, a granuloma requires surgical treatment: in general, devitalization is sufficient to completely remove the infection. However, the granuloma must undergo apicectomy when the tooth - for anatomical or pathological reasons - cannot be devitalized.",257,265,35,37,da_en,"In order to heal completely, a granuloma of surgical treatment is required: Generally, devitalization is sufficient to completely eliminate the infection. However, the Granuloma must undergo apiquectomy when the tooth - for anatomical or pathological causes - cannot be broken down.",42.34475605278633
da,en,Afrejse: inden kl. 11,Check-out: by 11.00 a.m.,21,24,4,4,da_en,Departure: before 11:00,5.815868174415823
da,en,Egen mad & drikke,Food & drinks,17,13,4,3,da_en,Own Food & Drink,31.947155212313625
da,en,Udendørs Elevatorer,Outdoor Elevators,19,17,2,2,da_en,Outdoor Lifts,49.99999999999999
da,en,Tubal varmeveksler,Tubal heat exchanger,18,20,2,3,da_en,Tubal heat exchanger,100.00000000000004
da,en,Ultralyd opvarmning,Ultrasonic Heating,19,18,2,2,da_en,Ultrasound heating,0.0
da,en,"Spisestedet Tjebberup Pensionat byder på 8 værelser udstyret med varme, et køleskab, et påklædningsområde, WiFi og et tekøkken for et komfortabelt ophold i Holbæk. Gæsterne kan gøre brug af en bruser, badelagner og håndklæder i hvert badeværelse.","Spisestedet Tjebberup Guest House Holbaek offers 8 guestrooms appointed with a refrigerator, a kitchenette and flat-screen TV with all the sights of Holbaek within easy access.",246,176,37,26,da_en,"The Chebberup Guesthouse offers 8 rooms equipped with heating, a refrigerator, a dressing area, WiFi and a kitchenette for a comfortable stay in Holbæk. Guests can make use of a shower, bath sheets and towels in each bathroom.",7.6227135771034344
da,en,"Metal tag har været kendt for at vare mere end 50 år, hvis håndteres og vedligeholdes ordentligt. Korrekt galvanisering afhængig af bygningens klima og miljø - sikrer, at taget holder op og beskytter de ting, der betyder noget for dig i de kommende år.",Metal roofs have been known to last more than 50 years if handled and maintained properly.? Correct galvanizing depending on the climate and environment of the building- ensures that the roof will last and protect the things that matter to you over the years to come.,252,267,44,46,da_en,Metal tag has been known to last more than 50 years if handled and maintained properly. Proper galvanisation depending on the building's climate and environment - ensures that the roof stops and protects the things that matter to you in the coming years.,47.6247423251304
da,en,"Linyi Blå Horse International Trade Co., Ltd er en professionel krydsfiner leverandør i Linyi byen. Vores vigtigste produkt indeholder: melamin bord, møbler krydsfiner / UV krydsfiner / MDF, kommerciel krydsfiner / pakning krydsfiner, spånplader, LVL, osv ... ..","Linyi Blue Horse International Trade Co., Ltd is a professional plywood supplier located in Linyi city . Our main product contains: melamine board, furniture plywood /UV plywood/MDF , commercial plywood/packing plywood , particle board, LVL , etc…..",262,249,38,37,da_en,"Linyi Blue Horse International Trade Co., Ltd is a professional plywood supplier in the city of Linyi. Our main product includes: melamine board, furniture plywood / UV plywood / MDF, commercial plywood / gasket plywood, particle board, LVL, etc.....",67.8774804699918
da,en,"Dette supplement er en intens præ-træning, der er elsket i bodybuilding samfundet. Det har en masse koffein og giver dig virkelig en buzz, som du kan opretholde i løbet af din træningssession. L-Arginin tilsættes, men det er ikke hovedfokuset i supplementet.",This supplement is an intense pre-workout that is loved in the bodybuilding community. It has a lot of caffeine and really gives you a buzz that you can sustain throughout your workout session. L-Arginine is added but it is not the main focus of the supplement.,258,261,41,46,da_en,"This supplement is an intense pre-training that is loved in the bodybuilding community. It has a lot of caffeine and gives you really a buzz that you can maintain during your training session. L-Arginine is added, but it is not the main focus of the supplement.",70.19578336339359
da,en,Hjem / P / Praxbind,Medication name Praxbind,19,24,5,3,da_en,Home / P / Praxbind,10.682175159905848
da,en,Skype _ Gratis Hent,Skype _ Free Download,19,21,4,4,da_en,Skype _ Free Download,100.00000000000004
da,en,Ø 10mm mit Stift,Ø 10mm with pin,16,15,4,4,da_en,Ø 10mm my Stift,31.947155212313625
da,en,Rom Leje af bil,Rome Car Rental,15,15,4,3,da_en,Rome Car Rental,100.00000000000004
da,en,Arkitektur & teknik,Architecture & engineering,19,26,3,3,da_en,Architecture & Technique,55.03212081491043
da,en,Senior planlægger,Senior Urban Planner,17,20,2,3,da_en,Senior planner,30.326532985631665
da,en,Kørselsvejledning,The Garage,17,10,1,2,da_en,Directions,0.0
da,en,Ejer af rojolocura,Owner of rojolocura,18,19,3,3,da_en,Owner of rojolocura,100.00000000000004
da,en,Step ups med stang,Step Ups with Dumbbells,18,23,4,4,da_en,Step ups with pole,18.99589214128981
da,en,Emulsion Til Ansigtet,Emulsion For The Face,21,21,3,4,da_en,Emulsion Face,26.013004751144457
da,en,Bil Leje i USA,Car Hiring in USA,14,17,4,4,da_en,Car Rental in USA,35.35533905932737
da,en,Selvevaluering,Self Assessment,14,15,1,2,da_en,Self-evaluation,0.0
da,en,tennis stjerne,Tennis star,14,11,2,2,da_en,tennis star,49.99999999999999
da,en,med ungdomsoprør,with adolescent rebellion,16,25,2,3,da_en,with youth rebellion,34.66806371753173
da,en,3 stavs parketgulve,3 stave parquet floors,19,22,3,4,da_en,3 pole parquet floors,35.35533905932737
da,en,Fysiske problemer,Physical problems,17,17,2,2,da_en,Physical Problems,49.99999999999999
da,en,Andelshus i Barcelona,Condos in Barcelona,21,19,3,3,da_en,Share House in Barcelona,31.947155212313625
da,en,1. Licensaftale,1. License Agreement,15,20,2,3,da_en,1. License agreement,59.460355750136046
da,en,» SAT-fællesskab,» SAT-Community,16,15,2,2,da_en,"""SAT Community'",0.0
da,en,Nye medarbejdere,Support & Service,16,17,2,3,da_en,New employees,0.0
da,en,Opret en ny Havn,Submit a new Port,16,17,4,4,da_en,Create a new port,31.947155212313625
da,en,Applikationsbutik,Application store,17,17,1,2,da_en,Application Store,49.99999999999999
da,en,Mine interesser er :,My interests are :,20,18,4,4,da_en,My interests are:,100.00000000000004
da,en,"Lucky Nugget Casino tager spillerens privatliv alvorligt og deler aldrig nogen spiller information. Kasinoet er beskyttet med 128-bit SSL-krypteringsteknologi, som giver dig som spillere en stærk grund til at have tillid til sine banktransaktioner og privatliv.","Lucky Nugget Casino takes player privacy seriously and will never share any player information. The casino is protected with 128-bit SSL encryption technology that gives you, as the players, a strong reason to have confidence in its banking transactions and privacy.",261,266,36,41,da_en,Lucky Nugget Casino takes player privacy seriously and never shares any player information. The casino is protected with 128-bit SSL encryption technology which gives you as players a strong reason to trust its banking transactions and privacy.,60.853804611015654
da,en,Redaktørens Valg,Select Month,16,12,2,2,da_en,Editor's Choice,0.0
da,en,Find os i Kolding,You can find us here.,17,21,4,5,da_en,Find us in Kolding,9.688464563433238
da,en,Opløsning konflikt,dissociation,18,12,2,1,da_en,Resolution Conflict,0.0
da,en,"Føre capture sider eller ""squeeze"" sider der er de bedste værktøjer til brug i en trafik udveksling. På den måde, Du kan indsamle navne og e-mail-adresser til din ""liste"" potentielle kunder. Du ved, at sige--""Penge er på listen."" Men, du ved, hvordan man opbygger en tvangsindløsning side? A ' skal du tilmelde dig,«og en fill-in form plejer får du mange (Hvis nogen) sign-ups. Her er nogle tips: Første, Du skal intriger seere for at få deres oplysninger. Hvis du tilbyder en gratis nyhedsbrev, th....","Lead capture pages or ""squeeze"" pages are the best tools to use in a traffic exchange. That way, you can collect names and email addresses for your ""list"" of potential customers. You know the saying--""The Money Is In the List."" But, do you know how to build a squeeze page? A 'please sign up,' and a fill-in form won't get you many (if any) sign-ups. Here are some hints: First, you need to intrigue viewers to get their information. If you're offering a free newsletter, th...",502,477,84,86,da_en,"Lead capture pages or ""squeeze"" pages there are the best tools for using in a traffic exchange. That way, you can collect names and email addresses to your ""list"" potential customers. You know, to say--""Money is on the list."" However, you know how to build a forced redemption page? A' you need to sign up, •and a fill-in form usually you get many (if any) sign-ups. Here are some tips: First, you need to intrigue viewers to get their information. If you offer a free newsletter, th...",58.383122106279004
da,en,Checkout Fuld menuen,Checkout The Full menu,20,22,3,4,da_en,Checkout Full Menu,24.840753130578644
da,en,Mest for pengene,Best value,16,10,3,2,da_en,Mostly for the money,0.0
da,en,En Spændt Girl,Tory - super girl,14,17,3,4,da_en,A Tensioned Girl,0.0
da,en,Mini Ball og Vase,Ball and Box...,17,15,4,3,da_en,Mini Ball and Vase,19.37692912686648
da,en,"Cora Health blodtryk appen kan hjælpe dig med regelmæssig dokumentation af dine værdier, sådan at du igen kan leve lykkeligere og sundere. Derudover kan din læge give dig en bedre behandling, når lægen kender til dine vaner og kan se dit fremskridt.","Regular documentation helps you to get a better picture of your heart health and enables you to live healthier and happier. Likewise, your doctor can benefit from the data in your blood pressure app: Cora Health helps doctor's to better assess the development of your condition.",249,278,42,46,da_en,"The Cora Health blood pressure app can help you with regular documentation of your values so that you can again live happier and healthier. In addition, your doctor can give you better treatment when your doctor knows your habits and can see your progress.",9.772518241511962
da,en,"Uddannelsescenter under forskellige navne, der arbejder inden for de erhvervsrettede voksenuddannelse siden 1985. I første omgang, uddannelsesprogrammer var designet kun for medarbejdere, men i dag er de kun udgør halvdelen af kunderne i den Training center.","Training center under different names working in the field of vocational adult education since 1985. Initially, training programs were designed only for employees, but today they constitute only half of the clients of the Training center.",258,238,36,36,da_en,"Training centre under various names working in the vocationally oriented adult education since 1985. Initially, training programmes were designed only for employees, but today they are only half of the customers in the Training Centre.",50.8171364931297
da,en,Moncler Men Vests,Moncler Women Coats,17,19,3,3,da_en,Moncler Men Vests,27.516060407455225
da,en,PRODUKTKATALOG,Product families,14,16,1,2,da_en,PRODUCT CATALOGUE,0.0
da,en,"Udgifter, USD","Spending, USD",13,13,2,2,da_en,"Expenditure, USD",55.03212081491043
da,en,Grønne studieboliger,Green student housing,20,21,2,3,da_en,Green Studio Homes,27.516060407455225
da,en,Forhandler K-heat,Retailer K-heat,17,15,2,2,da_en,Dealer K-heat,49.99999999999999
da,en,Kategorier,Interracial,10,11,1,1,da_en,Categories,0.0
da,en,Moteller Incheon,Motels in Incheon,16,17,2,3,da_en,Motels Incheon,42.88819424803536
da,en,Gratis da Luxembourg,Spain Italy,20,11,3,2,da_en,Free da Luxembourg,0.0
da,en,Familiepleje,Consultant,12,10,1,1,da_en,Family care,0.0
da,en,Hoteladresse:,Martinique Hotel,13,16,1,2,da_en,Hotel address:,27.516060407455225
da,en,Lavendel Balsam,washable diapers,15,16,2,2,da_en,Lavender Balsam,0.0
da,en,. 9 Drikke megen vand,. 9 Drink a Lot of Water,21,24,5,7,da_en,9 Drinking much water,7.545383788761362
da,en,"""Det er et meget stærkt felt af kandidater, jeg er oppe imod. Jeg er beæret over nomineringen, men kender også de andre deltagere og ved, at de alle bidrager med kompetent sparring til iværksættere og vækstvirksomheder,"" siger en ydmyg Susanne Lindø.","""The competing candidates are truly qualified for the price. I am honoured to be nominated, but I know that the other nominees contribute to competent advising of entrepreneurs and growth businesses,"" says Susanne Lindø.",250,220,41,34,da_en,"""It is a very strong field of candidates I am up against. I am honoured by the nomination, but also know the other participants and know that they all contribute with competent sparring to entrepreneurs and growth companies,"" says a humble Susanne Lindø.",12.660998324628943
da,en,Religion artikler,Religion Articles,17,17,2,2,da_en,Religion Articles,100.00000000000004
da,en,Transport KPI'er,KPI's for transports,16,20,2,3,da_en,Transport KPIs,0.0
da,en,"kendte, russisk","celebrity, russian",15,18,2,2,da_en,"celebrity, russian",100.00000000000004
da,en,Portugisisk Cup,Romanian Cup,15,12,2,2,da_en,Portuguese Cup,49.99999999999999
da,en,klit varmt,stocking hot,10,12,2,2,da_en,dune hot,49.99999999999999
da,en,Undersøgelse,Exploration,12,11,1,1,da_en,Investigation,0.0
da,en,Hvad er ecstasy?,What is Ecstasy?,16,16,3,3,da_en,What is ecstasy?,35.35533905932737
da,en,Hoteller i Podorjak,Hotels in Podorjak,19,18,3,3,da_en,Hotels in Podorjak,100.00000000000004
da,en,Målsprog bn,Target languages: bn,11,20,2,3,da_en,Target language bn,24.840753130578644
da,en,KORT OM Kathrine,In brief Kathrine,16,17,3,3,da_en,MAP ABOUT Kathrine,27.516060407455225
da,en,meget godt tak,"very good, thank you",14,20,3,4,da_en,"Very good, thank you.",50.81327481546149
da,en,"Under pilot programmet trænede Eleftheria desuden en ny faciliator for Crafting Hope, Margo Adams. Margo har en BA i Psykologi og er på nuværende tidspunkt i gang med at studere på kandidaten. Crafting Hope fortsætter samarbejdet med hende på det næste projekt.","During the program Eleftheria trained a second facilitator for Crafting Hope, Margo Adams. Margo Adams is a BA Psychology Counselling graduate from Grabouw, currently studying to obtain her Master Degree in the same field.",261,222,42,34,da_en,"During the pilot program Elephtheria also trained a new facilitator for Crafting Hope, Margo Adams. Margo has a BA in Psychology and is currently studying on the candidate. Crafting Hope continues working with her on the next project.",25.904249129027868
